epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
146,6527.23,0.98042,0.90486,1.41072,0.8723,0.7221,0.79374,0.56571,1.19082,0.90247,1.55952,0.005215,0.005215,0.005215
147,6571.95,0.99122,0.90367,1.41972,0.88127,0.71365,0.79876,0.56688,1.19047,0.88956,1.55218,0.005182,0.005182,0.005182
148,6616.58,1.00181,0.8897,1.41382,0.85692,0.73312,0.80058,0.56725,1.20025,0.90135,1.56149,0.005149,0.005149,0.005149
149,6661.11,0.98373,0.90143,1.40947,0.86865,0.72713,0.80345,0.57354,1.18981,0.9007,1.55465,0.005116,0.005116,0.005116
150,6705.83,0.97728,0.88204,1.40292,0.87117,0.72187,0.80306,0.57224,1.17992,0.89686,1.54673,0.005083,0.005083,0.005083
151,6750.44,0.98333,0.91384,1.41179,0.8583,0.73147,0.80357,0.56762,1.19427,0.91299,1.56615,0.00505,0.00505,0.00505
152,6795,0.97876,0.88994,1.40126,0.86797,0.72931,0.79919,0.57025,1.18125,0.90558,1.55031,0.005017,0.005017,0.005017
153,6839.66,0.99558,0.89595,1.40801,0.84942,0.73501,0.80027,0.57017,1.17766,0.90617,1.545,0.004984,0.004984,0.004984
154,6884.25,0.96946,0.86729,1.39942,0.85981,0.72632,0.79798,0.569,1.19041,0.89008,1.5497,0.004951,0.004951,0.004951
155,6928.86,0.97287,0.88056,1.38685,0.8648,0.72979,0.79835,0.5666,1.19939,0.9052,1.55323,0.004918,0.004918,0.004918
156,6973.46,0.96751,0.88233,1.39673,0.85921,0.74052,0.80099,0.56587,1.19418,0.91093,1.55669,0.004885,0.004885,0.004885
157,7018.06,0.97308,0.86848,1.39928,0.84829,0.75698,0.80282,0.56639,1.19765,0.89837,1.5578,0.004852,0.004852,0.004852
158,7062.67,0.96729,0.87434,1.3989,0.84171,0.75132,0.80115,0.56709,1.19632,0.89967,1.55573,0.004819,0.004819,0.004819
159,7107.33,0.97369,0.86787,1.39686,0.8616,0.74611,0.80341,0.56863,1.18195,0.88301,1.54418,0.004786,0.004786,0.004786
160,7152,0.96072,0.86062,1.38762,0.86491,0.74741,0.80476,0.56857,1.1892,0.87894,1.55212,0.004753,0.004753,0.004753
161,7196.65,0.97349,0.87943,1.40161,0.8648,0.74371,0.80449,0.57038,1.18386,0.87532,1.54742,0.00472,0.00472,0.00472
162,7241.23,0.9691,0.85978,1.38626,0.89471,0.7288,0.80516,0.56872,1.18267,0.86717,1.54834,0.004687,0.004687,0.004687
